age,p05,p10,p25,p50,p75,p90,p95
5.3,15.048704097053658,15.672496077296609,16.874812803791624,18.475635595638682,20.581900018900075,22.94414533871611,24.61444034413116
5.4,15.210105446642709,15.84627417841382,17.0662391606804,18.70571645952595,20.844087493977288,23.26524285021622,24.979144351103766
5.5,15.372831856269082,16.021629452977145,17.25970510450829,18.938483415946447,21.10925414856327,23.588498507931728,25.347737666053167
5.6,15.53692865513477,16.198607008474603,17.455299916369796,19.173978993954652,21.377501806856454,23.913831312559275,25.720235336274193
5.7,15.702441172441775,16.37725195239422,17.653112877359455,19.412245722605032,21.64893229305526,24.24116026479551,26.09665240906171
5.8,15.869414737392104,16.557609392224023,17.853233268571753,19.65332613095206,21.92364743135812,24.570404365337083,26.477003931710573
5.9,16.037894679187755,16.739724435452032,18.055750371101222,19.89726274805022,22.201749045963457,24.901482614880642,26.86130495151562
6.0,16.20792632703073,16.92364218956627,18.260753466042374,20.144098102953965,22.4833389610697,25.23431401886183,27.249570515771698
6.1,16.379555010123024,17.109407762054754,18.468331834489717,20.393874724717783,22.768519000875276,25.568940466641795,27.641815671773657
6.2,16.552826057666653,17.297066260405515,18.678574757537767,20.64663514239614,23.057390989578618,25.905846498957036,28.038055466816363
6.3,16.727784798863613,17.48666279210657,18.891571516281044,20.90242188504351,23.35005675137815,26.245616292060973,28.43830494819464
6.4,16.9044765629159,17.678242464645955,19.107411391814054,21.16127748171436,23.646618110472307,26.588834022207003,28.842579163203357
6.5,17.082946679025518,17.871850385511678,19.326183326007218,21.42324446146317,23.947176891059502,26.936083865648524,29.25089315913736
6.6,17.263240476394472,18.06753166219176,19.54795288201358,21.688365353344405,24.251834917338165,27.287949998638958,29.6632619832915
6.7,17.445403284224756,18.265331402174244,19.77274753029689,21.95668268641255,24.560694013506737,27.645016560222224,30.079700682960617
6.8,17.629480431718388,18.465294712947134,20.000591237617233,22.228238989722065,24.873856003763635,28.0078313221315,30.5002539314864
6.9,17.815517248077352,18.66746670199846,20.231507970734683,22.503076792327423,25.1914227691112,28.376837681814976,30.925187334507772
7.0,18.003559062503655,18.871892476816242,20.465521696409308,22.781238623283105,25.513505253907656,28.752460428504076,31.35486629922209
7.1,18.193651204199305,19.078617144888508,20.702656381401198,23.06276701164358,25.84023332652676,29.135093315947554,31.789656720527177
7.2,18.385839002366296,19.287685813703277,20.942935992470424,23.34770448646331,26.17173922615484,29.52499221634834,32.229924493320844
7.3,18.580167786206633,19.499143590748567,21.186384496377052,23.63609357679678,26.508155191978233,29.92237408951119,32.67603551250088
7.4,18.77668288492232,19.71303558351242,21.433025859881177,23.927976811698464,26.849613463183253,30.327436940387464,33.12835567296511
7.5,18.975429627715354,19.929406899482835,21.682884049742857,24.223396720222826,27.19624627895624,30.740357039218907,33.587250869611324
7.6,19.176453343787735,20.14830264614785,21.93598303272218,24.522395831424337,27.54818587848351,31.1613094614442,34.053086997337346
7.7,19.37979936234147,20.369767930995483,22.192346775579225,24.825016674357478,27.905564500951403,31.590469282502053,34.52622995104097
7.8,19.585513012578563,20.593847861513755,22.451999245074052,25.13130177807672,28.26851438554623,32.02801157783114,35.00704562562001
7.9,19.793639623701008,20.8205875451907,22.714964407966757,25.441293671636533,28.637167771454337,32.474111422870145,35.49589991597226
8.0,20.004224524910807,21.05003208951433,22.981266231017397,25.75503488409138,29.011656897862036,32.92894389305778,35.993158716995545
8.1,20.217313045409966,21.282226601972663,23.250928680986064,26.07256794449575,29.392114003955665,33.392684063832725,36.49918792358764
8.2,20.43295051440049,21.517216190053738,23.523975724632827,26.393935381904107,29.778671328921547,33.865507010633664,37.0143534306464
8.3,20.651182261084372,21.75504596124557,23.800431328717767,26.71917972537093,30.171461111946023,34.347561404140386,37.5390211330696
8.4,20.872053614663617,21.99576102303618,24.080319460000958,27.048343503950676,30.570615592215397,34.83871585797389,38.073556925755064
8.5,21.09560990434023,22.239406482913594,24.36366408524247,27.38146924669783,30.976267008916018,35.338670306794626,38.61832670360057
8.6,21.321896459316207,22.486027448365828,24.65048917120239,27.718599482666857,31.388547601234198,35.8471223671498,39.17369636150395
8.7,21.550958608793547,22.735669026880913,24.940818684640785,28.059776740912238,31.807589608356274,36.3637696555866,39.740001558087116
8.8,21.782841681974276,22.988376325946877,25.234676592317744,28.405043550488447,32.23352526946858,36.88830978865226,40.3171280242209
8.9,22.01759100806036,23.244194453051726,25.532086860993324,28.754442440449946,32.66648682375742,37.420444953624184,40.90461640792095
9.0,22.255251916253826,23.50316851568349,25.833073457427613,29.10801593985121,33.106606510409144,37.959922395627665,41.50199855365956
9.1,22.49586973575666,23.765343621330207,26.137660348380685,29.46580657774672,33.55397247817335,38.506515003493256,42.10880630590894
9.2,22.739489795770872,24.03076487747988,26.445871500612625,29.827856883190936,34.00837212602893,39.05999596290125,42.72457150914135
9.3,22.98615742549847,24.299477391620545,26.757730880883503,30.19420938523834,34.46946728937885,39.620128283315125,43.348826007829025
9.4,23.235917954141442,24.571526271240213,27.073262455953387,30.5649066129434,34.93691938433222,40.18653542698421,43.98110164644423
9.5,23.488816710901794,24.846956623826912,27.39249019258236,30.939991095360593,35.41038982699825,40.758739587275834,44.62093026945917
9.6,23.744899024981528,25.125813556868668,27.715438057530502,31.31950536154438,35.88954003348607,41.33626068456693,45.26784372134612
9.7,24.00421022558265,25.40814217785351,28.042130017557884,31.703491940549245,36.37403141990488,41.918618639234374,45.92137384657731
9.8,24.266795641907166,25.69398759426944,28.37259003942459,32.091993361429665,36.863525402363834,42.505333371655055,46.581052489625
9.9,24.53270060315706,25.98339491360451,28.706842089890685,32.48505215324009,37.35768339697207,43.09592480220588,47.24641149496143
10.0,24.801970438534347,26.276409243346716,29.044910135716254,32.88271084503501,37.85616681983878,43.68991285126372,47.916982707058814
10.1,25.074650477241025,26.57307569098409,29.38681814366137,33.2850119658689,38.35863708707313,44.28681743920551,48.592297970389424
10.2,25.350786048479097,26.873439364004668,29.73259008048611,33.691998044796215,38.864755614784286,44.886158486408085,49.2718891294255
10.3,25.630422481450566,27.17754536989646,30.082249912950548,34.10371161087145,39.3741838190814,45.48746897599508,49.955288028639295
10.4,25.913605105357433,27.48543881614748,30.435821607814766,34.52019519314906,39.886583116073645,46.09036004780285,50.64202651250302
10.5,26.200379249401692,27.797164810245775,30.793329131838828,34.941491320683525,40.401614921870184,46.694471781953716,51.33163642548896
10.6,26.490790242785355,28.11276845967935,31.154796451782822,35.36764252252932,40.91894065258018,47.299444305562744,52.023613070131816
10.7,26.78488341471041,28.432294871936225,31.520247534406828,35.798644183485166,41.43822172431281,47.904917745744946,52.71710008195514
10.8,27.082704094378887,28.755789154504445,31.889706346470916,36.234115379130785,41.95911955317723,48.51053222961536,53.41104471435502
10.9,27.384297610992753,29.08325975482323,32.263183353961246,36.67349495773772,42.481273207857875,49.11592788428899,54.10439208050037
11.0,27.689709293754028,29.41450949254769,32.640464115589836,37.11622063801624,43.00419640937643,49.720744836880876,54.79608729356007
11.1,27.998984471864713,29.74926954009218,33.02114854389853,37.56173013867664,43.527359203653965,50.32462321450605,55.48507546670306
11.2,28.312164396821345,30.087270996564627,33.40483099358185,38.00946117842924,44.050231591925,50.92720314427952,56.17030171309823
11.3,28.629154114435497,30.428244961073013,33.791105819334305,38.458851475984304,44.572283575424116,51.52812475331635,56.85071114591451
11.4,28.949693659577168,30.771922532725263,34.179567375850425,38.90933875005213,45.09298515538583,52.12702816873151,57.525250738242754
11.5,29.273513161810165,31.118034810629325,34.56981001782471,39.36036071934301,45.61180633304472,52.72355351764009,58.19316422329087
11.6,29.60034275069834,31.46631289389316,34.96142809995171,39.81135510256724,46.12821710963532,53.31734092715708,58.854314960498975
11.7,29.929912555805466,31.816487881624727,35.35401597692592,40.261759618435114,46.64168748639218,53.90803052439753,59.50864393647138
11.8,30.261952706695414,32.168290872931976,35.74716800344189,40.71101198565693,47.15168746454987,54.49526243647646,60.15609213781242
11.9,30.59619333293198,32.521452966922844,36.140478534194116,41.15854992294296,47.65768704534292,55.07867679050887,60.79660055112641
12.0,30.93236456407898,32.87570526270529,36.533541923877124,41.6038111490035,48.159156230005884,55.65791371360983,61.43011016301766
12.1,31.270196529700232,33.23077885938725,36.92595252718543,42.04623338254886,48.65556501977331,56.23261333289434,62.05656196009051
12.2,31.609419359359567,33.5864048560767,37.31730469881356,42.48525434228932,49.14638341587976,56.802415775477435,62.67589692894928
12.3,31.949763182620828,33.94231435188158,37.70719279345604,42.92031174693519,49.63108141955978,57.366961168474155,63.2880526021803
12.4,32.29095812904778,34.298238445909824,38.09521116580739,43.35084331519673,50.109129032047896,57.9258896389995,63.89284170947036
12.5,32.632734328204286,34.65390823726942,38.480954170562114,43.776286765784256,50.57999625457869,58.478829529299325,64.48992013343688
12.6,32.97482190965415,35.009054825068276,38.864016162414735,44.19607981740804,51.0431530883867,59.025166913146066,65.07893378873419
12.7,33.316951002961204,35.363409308414376,39.2439914960598,44.60972093078303,51.498069534706474,59.56406058351071,65.65952859001659
12.8,33.65885173768926,35.71670278641567,39.620474526191806,45.01699002555989,51.94421561438968,60.094660549862056,66.23135045193831
12.9,34.00025424340214,36.06866635818009,39.993059607505266,45.41774848611287,52.381155771171855,60.61611682166887,66.7940452891537
13.0,34.340888649663654,36.41903112281558,40.36134109469473,45.81185770509875,52.80876739445168,61.127579408399924,67.34725901631705
13.1,34.68048508603764,36.767528179430116,40.724913342454684,46.19917907517438,53.226992620926616,61.62819831952402,67.89063754808265
13.2,35.018773682087904,37.11388862713164,41.083371863735515,46.579573988996586,53.63577358729412,62.11712356450992,68.42382679910477
13.3,35.355484567378284,37.4578435650281,41.43641222875365,46.95290383922217,54.03505243025163,62.593505152826424,68.94644733681417
13.4,35.69034787147258,37.79912409222745,41.78390581558953,47.31903001850793,54.42477128649659,63.0564930939423,69.4580094602027
13.5,36.023093723934615,38.13746130783763,42.12574183651598,47.67781391951072,54.80487229272645,63.505304630170556,69.95799349023864
13.6,36.353452254328225,38.47258631096661,42.461809503805796,48.029116934887334,55.17529758563867,63.93970609446309,70.44587974728616
13.7,36.681153592217214,38.80423020072233,42.79199802973181,48.372800457294616,55.535989301930684,64.35973194435456,70.92114855170954
13.8,37.00592786716542,39.13212407621273,43.116196626566826,48.70872587938938,55.88688957829995,64.76541845266648,71.38328022387299
13.9,37.327505208736646,39.455999036545784,43.43429450658366,49.03675459382841,56.22794055144392,65.15680189222026,71.83175508414068
14.0,37.645615746494705,39.77558618082943,43.746180882055135,49.356747993268556,56.559084358060055,65.53391853583744,72.26605345287689
14.1,37.95998961000345,40.090616608171615,44.051744965254066,49.66856747036664,56.88026313484576,65.89680465633947,72.68565565044581
14.2,38.270356928826665,40.40082141768029,44.350875968453245,49.97207441777947,57.191419018498536,66.24549652654781,73.09004199721167
14.3,38.57644783252821,40.70593170846341,44.64346310392552,50.26713022816386,57.49249414571581,66.58003041928394,73.4786928135387
14.4,38.87799245067186,41.00567857962894,44.929395583943695,50.55359629417664,57.78343065319502,66.90044260736936,73.85108842030348
14.5,39.17472091282147,41.2997931302848,45.20856262078057,50.83133400847461,58.064170677633626,67.20676936362551,74.20690439985098
14.6,39.46636334854086,41.58800645953896,45.48085342670896,51.10020476371462,58.33465635572908,67.49904696087391,74.54656529457374
14.7,39.75264988739382,41.87004966649939,45.74615721400171,51.360069952553474,58.594829824178824,67.77736002534363,74.87067519232947
14.8,40.0333106589442,42.145653850273995,46.0043631949316,51.610802118968984,58.844633219680325,68.04213798043573,75.17983818097605
14.9,40.30807579275581,42.41455010997077,46.25536058177147,51.85247666106181,59.08402564680886,68.2939600054167,75.47465834837114
15.0,40.57667541839247,42.676469544697625,46.499038586794114,52.08534587235854,59.31321184998668,68.5334058892925,75.7557397823726
15.1,40.83883966541799,42.93114325356255,46.73528642227236,52.30966797543378,59.53258153515932,68.76105542106923,76.02368657083814
15.2,41.094298663396216,43.17830233567347,46.96399330047901,52.525701192862186,59.74252893343139,68.9774883897529,76.27910280162554
15.3,41.34278254189095,43.41767789013834,47.185055545846176,52.733703747218314,59.943448275907556,69.18328458434958,76.5225925625926
15.4,41.584032221404314,43.649001016065114,47.39852037761707,52.93393386107681,60.13573379369243,69.37902379386526,76.75475994159709
