2, 11.00371747211895
2.2832167832167833, 11.840148698884747
2.6923076923076925, 12.342007434944236
3.0384615384615383, 12.843866171003697
3.4160839160839167, 13.345724907063186
3.7622377622377634, 14.014869888475829
4.171328671328672, 14.851301115241625
4.580419580419581, 15.520446096654268
5.083916083916084, 16.52416356877322
5.524475524475525, 17.360594795539015
5.965034965034966, 18.364312267657994
6.468531468531469, 19.368029739776944
6.877622377622379, 20.20446096654274
7.2867132867132876, 21.20817843866169
7.727272727272729, 22.379182156133822
8.104895104895107, 23.21561338289962
8.545454545454547, 24.21933085501857
8.986013986013987, 25.72490706319701
9.45804195804196, 27.230483271375476
9.8986013986014, 28.568773234200734
10.30769230769231, 30.074349442379173
10.842657342657343, 31.914498141263948
11.22027972027972, 33.58736059479554
11.78671328671329, 35.59479553903347
12.22727272727273, 37.60223048327137
12.730769230769234, 39.442379182156145
13.171328671328673, 41.11524163568774
13.643356643356647, 42.62081784386618
14.083916083916087, 43.95910780669146
14.461538461538463, 45.13011152416357
14.839160839160844, 46.13382899628252
15.248251748251754, 47.137546468401496
15.688811188811194, 47.97397769516729
16.06643356643357, 48.643122676579935
16.538461538461544, 49.31226765799255
17.10489510489511, 49.98141263940519
17.671328671328677, 50.48327137546468
18.23776223776224, 50.98513011152414
18.709790209790214, 51.654275092936786
19.339160839160844, 51.98884758364312
19.779720279720284, 52.32342007434943
20.062937062937067, 52.32342007434943
