age,p05,p10,p25,p50,p75,p90,p95
5.8,105.46258890052195,107.06075444848705,110.0190848141064,113.36253252241524,116.8663512185946,120.01409644883893,122.11921509111492
5.9,106.11813638215206,107.71202633457705,110.69450889878921,114.06212173833299,117.59860570915811,120.7883952430485,122.88816349073194
6.0,106.76708979296203,108.35997514069926,111.36850884318667,114.76063200832863,118.32871153374496,121.56173057178424,123.65414729584518
6.1,107.40941806088584,109.00450051378667,112.04058527906867,115.45749395357147,119.0561275859913,122.33297711465802,124.41661429157261
6.2,108.04509011385755,109.64552529743479,112.71023883820487,116.15213819523089,119.78031275953344,123.10100955128182,125.17501226303222
6.3,108.67407487981113,110.28297233523912,113.37697015236515,116.84399535447619,120.50072594800766,123.86470256126748,125.9287889953419
6.4,109.29634128668069,110.91676447079517,114.04027985331922,117.5324960524767,121.2168260450502,124.62293082422704,126.67739227361965
6.5,109.91185826240022,111.54682454769846,114.69966857283698,118.21707091040174,121.92807194429726,125.37456901977237,127.42026988298346
6.6,110.52059473490374,112.17307540954448,115.35463694268809,118.89715054942072,122.63392253938521,126.11849182751531,128.15686960855126
6.7,111.12251963212529,112.79543989992872,116.00468559464237,119.57216559070285,123.33383672395026,126.8535739270679,128.88663923544098
6.8,111.71760188199892,113.41384086244669,116.64931516046961,120.24154665541752,124.02727339162863,127.57868999804198,129.60902654877063
6.9,112.30581041245865,114.02820114069387,117.28802627193963,120.90472436473411,124.71369143605665,128.2927147200495,130.32347933365816
7.0,112.8871141514385,114.63844357826582,117.92032126013262,121.56112933982186,125.39254975087053,128.9945227727024,131.0294453752215
7.1,113.46148202687249,115.2443543972532,118.54571139620138,122.21019220185013,126.06330722970657,129.6829888386695,131.72637245857868
7.2,114.02888296669467,115.84511285047634,119.16371088090985,122.85134357198832,126.72542276620096,130.35733994277496,132.41370836884764
7.3,114.58928589883905,116.43972969073326,119.77383391672134,123.48401407140567,127.37835525399008,131.01812655337935,133.09098036677497
7.4,115.1426597512397,117.02721566432392,120.37559470609914,124.10763432127156,128.02156358671007,131.6662098130642,133.7583799114734
7.5,115.6889734518306,117.60658151754815,120.96850745150657,124.72163494275532,128.65450665799725,132.3024508644109,134.41642912340652
7.6,116.2281959285458,118.17683799670579,121.5520863554069,125.32544655702627,129.27669238435976,132.92771085000095,135.06565253511502
7.7,116.76029610931934,118.73699584809668,122.12584562026348,125.91849978525377,129.88831931116263,133.54285091241582,135.70657467913983
7.8,117.28525363825662,119.2860658180208,122.68929944853957,126.50022524860711,130.4900965110225,134.14873219423689,136.3397200880218
7.9,117.80314885379987,119.82309072866336,123.24196204269853,127.07008129377286,131.08274502503056,134.7462158380457,136.96561329430162
8.0,118.31411726592981,120.34797276927411,123.78334760520355,127.62826908080234,131.66698589427799,135.33616298642366,137.58477883052024
8.1,118.81829494973788,120.8615470416337,124.3130222373137,128.17579615379935,132.24354015985594,135.91943478195228,138.19774122921854
8.2,119.31581798031539,121.3646954636001,124.83139217255089,128.71371052340334,132.81312886285565,136.49689236721292,138.80502502293723
8.3,119.80682243275376,121.8582999530312,125.33954451865648,129.24306020025375,133.3764730443683,137.06939688478718,139.40715474421722
8.4,120.29144438214432,122.34324242778499,125.83858598881908,129.76489319498995,133.9342937454851,137.63780947725638,140.00465492559925
8.5,120.76981990357848,122.82040480571939,126.3296232962274,130.2802575182514,134.4873120072972,138.20299128720205,140.59805009962426
8.6,121.24208507214757,123.29066900469238,126.81376315407012,130.79020118067746,135.03624887089578,138.76580345720566,141.18786479883306
8.7,121.708375962943,123.75491694256182,127.29211227553583,131.29577219290763,135.58182537737198,139.32710712984863,141.7746235557664
8.8,122.16882865105607,124.2140305371857,127.76577737381321,131.79801856558134,136.1247625678171,139.88776344771242,142.3588509029652
8.9,122.62357921157817,124.66889170642199,128.23586516209093,132.29798830933788,136.66578148332226,140.44863355337847,142.94107137297027
9.0,123.07276371960072,125.12038236812863,128.7034823535576,132.79672943481683,137.20560316497867,141.0105785894283,143.52180949832245
9.1,123.51651825021504,125.56938444016352,129.16973566140194,133.2952899526575,137.74494865387746,141.57445969844335,144.1015898115625
9.2,123.95497887851252,126.01677984038461,129.63573179881251,133.7947178734994,138.28453899110988,142.14113693430804,144.68093684523132
9.3,124.38828167958454,126.46345048664988,130.10257747897805,134.29606120798186,138.8250952177671,142.71134087411977,145.26037513186978
9.4,124.8165627285224,126.91027829681722,130.57137941508716,134.80036796674437,139.36733837494026,143.28555183590237,145.84042920401862
9.5,125.23995810041755,127.35814518874464,131.04324432032857,135.3086861604263,139.91198950372066,143.86422155184823,146.42162377498877
9.6,125.65860542115102,127.80793308029006,131.51927890789085,135.8220637996671,140.45976984370077,144.44780175414976,147.0046940983232
9.7,126.07321914716323,128.26052388931137,132.00058989096266,136.3415488951062,141.01147446888797,145.0367441749994,147.5909921296118
9.8,126.48595139829082,128.71679953366657,132.4882839827327,136.86818945738298,141.56808247446168,145.63150054658965,148.1819821510755
9.9,126.89917454296501,129.1776419312136,132.98346789638958,137.40303136915642,142.13060114746077,146.23252260111286,148.7791284449352
10.0,127.31526094961704,129.64393299981035,133.4872468492843,137.9469884413384,142.70003777492425,146.8402620707615,149.38389529341168
10.1,127.73658298667816,130.11655465731485,134.00066225231566,138.50076720693855,143.27739964389113,147.45517068772799,149.99774697872596
10.2,128.16551302257952,130.59640087263887,134.52466920056483,139.06505606521063,143.8636940414002,148.07770018420464,150.62214778309874
10.3,128.60442342575237,131.08464739327852,135.06021666216185,139.64054341540833,144.4599282544905,148.70830229238402,151.25856198875107
10.4,129.05568656462796,131.58275432727135,135.60825360523674,140.22791765678525,145.06710957020087,149.34742874445854,151.90845387790372
10.5,129.52167480763754,132.09219435011389,136.16972899791955,140.82786718859512,145.68624527557037,149.99553127262058,152.5732877327776
10.6,130.0047605232123,132.61444013730272,136.74559180834027,141.44108041009156,146.3183426576378,150.65306160906255,153.25452728061458
10.7,130.5073160797834,133.15096436433424,137.33679100462902,142.06824572052827,146.96440900344217,151.32047148597692,153.95267946485498
10.8,131.03171384578212,133.703239706705,137.94427555491578,142.71005151915892,147.62545160002244,151.9982126355561,154.66533148440354
10.9,131.58031484325008,134.27273883991157,138.56899442733055,143.36718620523712,148.30247773441752,152.68673678999247,155.38951555916148
11.0,132.15421909824414,134.8609344394503,139.21189659000345,144.04033817801658,148.9959079876934,153.38649568147855,156.1222639090303
11.1,132.75213559459354,135.4692991808178,139.8733047985128,144.7301958367509,149.7033864199252,154.09794091702022,156.86060875391135
11.2,133.37250652577742,136.09930573951064,140.5510369582302,145.43709777874878,150.4217365665352,154.82068278645698,157.60158231370605
11.3,134.01377408527523,136.7524267910252,141.24228476197572,146.15824758829172,151.14778184085318,155.55148470017667,158.34221680831578
11.4,134.67438046656616,137.430135010858,141.9442399025693,146.88919549582545,151.87834565620906,156.28650849516498,159.07954445764202
11.5,135.35276786312969,138.13360482302835,142.65409407283093,147.62547685498646,152.6102514259325,157.02191600840789,159.81068143099094
11.6,136.047378468445,138.85944753046587,143.36903896558061,148.3626270194112,153.34032256335342,157.75386907689114,160.53318555548813
11.7,136.7566544759914,139.6007096708236,144.08626627363827,149.09618134273614,154.06540749093105,158.47852953760045,161.2447593870331
11.8,137.4788135490302,140.35034302508083,144.80296768982396,149.82167517859764,154.78260721216387,159.19205922752187,161.94310556547487
