age,p05,p10,p25,p50,p75,p90,p95
13.0,143.301104010722,146.1485862480644,150.8969710173813,156.05289137022342,161.36013003443384,166.2182646961918,169.14733867511669
13.1,143.99096355552263,146.8739551942402,151.6239151403629,156.8193634101528,162.16322771122378,167.0052646251123,169.94632651017147
13.2,144.6870995562026,147.60451687255187,152.35526332831193,157.5941593915587,162.9729681554168,167.79268078659044,170.74415319228422
13.3,145.38822259309688,148.33819657577592,153.0895570187213,158.37460555555555,163.7852346277122,168.57816778120574,171.53768106172348
13.4,146.09304324654062,149.07291959668868,153.82532662688436,159.15802814325764,164.59591038880941,169.35938020953793,172.32377245875796
13.5,146.80019873518984,149.80661122806637,154.56099391224234,159.9417533957793,165.40087869940774,170.1339726721666,173.09928972365617
13.6,147.5077271328678,150.53719676268557,155.29491879509428,160.72310755423487,166.19602282020645,170.89959976967145,173.86113490266595
13.7,148.21337394702186,151.26260149332256,156.0254604798936,161.4994168597387,166.97722601190492,171.6539161026321,174.60707982300568
13.8,148.91488270433376,151.9807507127537,156.7509781710938,162.26800755340506,167.74037153520254,172.3945762716282,175.33574261418323
13.9,149.6099969314855,152.68956971375542,157.46983107314819,163.02620587634829,168.48134265079852,173.11923487723945,176.04577641484704
14.0,150.29646015515902,153.38698378910402,158.1803783905103,163.77133806968277,169.1963273885219,173.8255465200455,176.73583436364564
14.1,150.97201590203625,154.07091823157594,158.8809793276336,164.50073037452285,169.8843103726433,174.5111658006259,177.40456959922756
14.2,151.6344076987991,154.7392983339475,159.56999308897156,165.2117090319827,170.5457795716396,175.17374731956036,178.05063526024128
14.3,152.28138663351717,155.39004938899512,160.24577887897755,165.90160028317683,171.18123740019556,175.81094567742858,178.6726844853353
14.4,152.91144200974836,156.02142104530952,160.90669590210507,166.56773036921942,171.7911862729961,176.4204342418297,179.26937041315807
14.5,153.52441045833172,156.63313459915136,161.55110336280757,167.20742553122494,172.37612860472606,177.0010511434162,179.8393461823581
14.6,154.12027199642276,157.2253285093603,162.17736046553844,167.8180624042469,172.9365668100702,177.55346253168236,180.3814229518351
14.7,154.69900664117685,157.79814126202245,162.78382641475122,168.3985778545404,173.47300330371354,178.07849448078156,180.89576343851905
14.8,155.26059440974956,158.35171134322408,163.36886041489927,168.9497309664969,173.98594050034086,178.5769730648671,181.3832163054567
14.9,155.80501531929622,158.88617723905125,163.93082167043613,169.472384011896,174.475880814637,179.04972435809242,181.84463559400234
15.0,156.33224938697234,159.40167743559024,164.46806938581517,169.96739926251738,174.94332666128687,179.49757443461084,182.28087534551003
15.1,156.84227662993334,159.89835041892732,164.97896276548994,170.4356389901406,175.3887804549753,179.92134936857562,182.69278960133406
15.2,157.33507706533473,160.3763346751485,165.46206535921613,170.8779654665455,175.81274461038714,180.3218752341403,183.0812324028286
15.3,157.81063071033188,160.8357686903402,165.9175718172931,171.29524096351173,176.21572154220726,180.6999781054581,183.4470577913478
15.4,158.26891758208026,161.27679095058835,166.34645797965177,171.68832775281894,176.59821366512054,181.05648405668236,183.7911198082458
15.5,158.7099176977354,161.6995399419793,166.74970458227136,172.05808810624674,176.96072339381186,181.39221916196647,184.11427249487693
15.6,159.13361107445266,162.10415415059927,167.12829236113072,172.40538429557495,177.303753142966,181.7080094954638,184.41736989259536
15.7,159.53997772938752,162.49077206253435,167.48320205220895,172.7310785925832,177.62780532726788,182.0046811313277,184.7012660427552
15.8,159.92899767969539,162.85953216387082,167.81541439148498,173.03603326905107,177.93338236140238,182.28306014371148,184.96681498671066
15.9,160.3006509425318,163.21057294069482,168.12591011493785,173.32111059675833,178.22098666005425,182.54397260676853,185.21487076581602
16.0,160.65491753505214,163.5440328790926,168.4156699585466,173.5871728474846,178.49112063790847,182.78824459465218,185.4462874214253
16.1,160.99177747441195,163.86005046515032,168.68567465829017,173.8350822930096,178.7442867096498,183.0167021815158,185.66191899489283
16.2,161.3112107777665,164.15876418495415,168.93690495014758,174.06570120511304,178.98098728996322,183.23017144151274,185.86261952757278
16.3,161.6131974622714,164.4403125245903,169.17034157009786,174.27989185557453,179.20172479353351,183.42947844879637,186.04924306081926
16.4,161.89771754508206,164.70483397014496,169.38696525411999,174.47851651617378,179.40700163504548,183.61544927752,186.22264363598651
16.5,162.1647510433539,164.95246700770429,169.58775673819295,174.66243745869048,179.5973202291841,183.78891000183705,186.38367529442885
16.6,162.4142779742424,165.18335012335461,169.77369675829578,174.83251695490426,179.7731837452071,183.9506866959008,186.53319207750027
16.7,162.646278354903,165.397621803182,169.94576605040754,174.9896172765948,179.93515340503143,184.1016054338646,186.672048026555
16.8,162.86078610179084,165.5954206440712,170.1049453505071,175.13460069554185,180.0838886484037,184.24248765082672,186.80109718294736
16.9,163.05834159528806,165.77704106010103,170.25221539457357,175.26832948352504,180.2200584057183,184.37398716043037,186.92119358803137
17.0,163.2397627129525,165.9432433074869,170.38855691858595,175.39166591232404,180.34433160736933,184.49654711667742,187.03319128316133
17.1,163.40587017468783,166.09487432247795,170.5149506585232,175.50547225371855,180.45737718375122,184.61059728570416,187.13788467101494
17.2,163.5574847003977,166.23278104132353,170.63237735036427,175.61061077948818,180.5598640652582,184.71656743364653,187.23574072262207
17.3,163.69542700998588,166.35781040027283,170.7418177032504,175.70794376141265,180.65246118228453,184.81488732664073,187.32711462482843
17.4,163.82051782335594,166.47080933557513,170.84412324742436,175.79833332517,180.7358374652245,184.90598673082292,187.41236146850173
17.5,163.9335778604117,166.57262478347974,170.93971737564533,175.8825203748956,180.81066184447243,184.99029541232906,187.4918363445098
17.6,164.03542784105667,166.66410368023585,171.02893490061263,175.96090491255438,180.87760325042254,185.0682431372954,187.5658943437204
17.7,164.12688848519468,166.74609296209283,171.11211063502535,176.03382745336867,180.9373306134691,185.14025967185805,187.6348905570013
17.8,164.20878051272928,166.81943956529983,171.18957939158284,176.1016285125608,180.99051286400643,185.206774782153,187.69918007522026
17.9,164.28192464356425,166.8849904261061,171.2616759829843,176.16464860535316,181.03781893242882,185.26821823431644,187.759117989245
18.0,164.34714159760324,166.94359248076103,171.32873522192895,176.22322824696795,181.07991774913052,185.32501979448458,187.8150593899433
18.1,164.40525209474993,166.99609266551377,171.39109192111604,176.2777079526275,181.1174782445058,185.3776092287934,187.8673593681829
